UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
63377bef-f4bb-414e-9f06-375eb08f7316;Markus Stenz;Markus Stenz;Prüfung empfohlen;Hoch;Markus Stenz (* 1965) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Markus_Stenz;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
da58fb6d-cf0f-498f-ab24-59b440df4212;Markus Tarasenko Fadum;Markus Tarasenko Fadum;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
e36d65bc-07fc-47d6-ad84-c26a80af8a3f;Marlene Schleicher;Marlene Schleicher;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
aeaf6d6f-f982-4f02-98db-f19a280bb10b;Martha Argerich;Martha Argerich;Importbereit;Hoch;Martha Argerich (* 1941) ist eine Persönlichkeit des Musiklebens mit Bezug zu Argentinien. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Martha Argerich für solistische Mitwirkung bei „Münchner Philharmoniker: Ravel Bernstein Strawinsky“ und „Oxford Philharmonic Orchestra“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Martha_Argerich;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
bf1fec68-076b-4237-8326-b8c174f971da;Martin Crimp;Martin Crimp;Prüfung empfohlen;Mittel bis hoch;Martin Crimp (* 1956) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich.;MusicBrainz: Martin Crimp;https://musicbrainz.org/artist/da69eac3-f8fb-44e5-9e22-e04a96174143;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
58fee2be-44e1-445b-9519-f477d6d1e902;Martin Grubinger;Martin Grubinger;Prüfung empfohlen;Mittel;Martin Grubinger (* 1983) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Schlagwerk. Die verknüpften Münchner Programmdaten nennen Martin Grubinger für Dirigat bei „Internationaler Musikwettbewerb der ARD“.;MusicBrainz: Austrian multi-percussionist;https://musicbrainz.org/artist/9b448364-2153-4e33-b6d6-760ec60ad638;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
d974cee4-0002-4fb9-bca7-68a2f27a9ec3;Martin Ku;;Nicht importieren;Niedrig;;Datenbestand;;Bestandsprüfung;0;0;Herkunft klären oder löschen;"Keine Verknüpfungen oder belastbare Quelle; mehrere gleichnamige Personen aus unterschiedlichen Branchen. Keine sichere Identifikation möglich."
df4bfded-2076-4c48-a108-1c1567dc5a42;Martin Schmitt;Martin Schmitt;Prüfung empfohlen;Mittel bis hoch;Martin Schmitt (* 1968) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz.;MusicBrainz: Martin Schmitt;https://musicbrainz.org/artist/2bbac1ec-83ca-406c-9c5b-4fe4ba93b23c;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
dc412545-ef4a-4761-b7c1-2c4f363b5a39;Martynas Levickis;Martynas Levickis;Prüfung empfohlen;Mittel bis hoch;Die verknüpften Münchner Programmdaten nennen Martynas Levickis für solistische Mitwirkung bei „Münchner Rundfunkorchester: Akkordeon Passion“.;MusicBrainz: Martynas Levickis;https://musicbrainz.org/artist/b22ce123-8e2b-4385-9975-7c3133f74347;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
b6f43c0c-c502-49ec-afd7-2d385bffd27e;Mathias Monrad Møller;Mathias Monrad Møller;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
a0c8231c-4d7e-4ee2-b67d-e0fd4363e0ab;Matthias Bundschuh;Matthias Bundschuh;Importbereit;Mittel bis hoch;Matthias Bundschuh (* 1966) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel und Literatur. Die verknüpften Münchner Programmdaten nennen Matthias Bundschuh für Dirigat bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;MusicBrainz: actor/writer;https://musicbrainz.org/artist/c42f9e21-0a08-43f1-bdc1-555c08a5c841;MusicBrainz;1;0;biography_de per UUID aktualisieren;
0efefb60-5b2a-4b75-9d12-d08a42f68e66;Matthias Egger;Matthias Egger;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Matthias Egger für Chorleitung, solistische Mitwirkung und Dirigat bei „18. Münchner Orgelherbst“ und „Musik zur Nacht im Hochchor“.;Verknüpfte Veranstaltungsseite;https://www.st-michael-muenchen.de/termine/termin-detail?tx_calendarize_calendar%5Baction%5D=detail&tx_calendarize_calendar%5Bcontroller%5D=Calendar&tx_calendarize_calendar%5Bindex%5D=80507&cHash=a1fb6099ab561872dea782399e6df0f9;Projektquelle/Veranstaltung;4;0;Identität/Text prüfen, dann biography_de aktualisieren;
91cb2172-8cbf-47b7-9835-e8a6783f2e34;Matthias Horn;Matthias Horn;Prüfung empfohlen;Mittel;Matthias Horn ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton, Bassgesang und Gesang.;MusicBrainz: baritone/bass vocalist;https://musicbrainz.org/artist/c3c44bae-ca15-42af-987e-8cd49e79dcf9;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
76583936-9a07-4f76-a344-c84a7afaaef7;Matthias Lachenmayr;Matthias Lachenmayr;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
9ff50bb5-ccfd-4fa7-84e0-e354dfd30357;Matthias Pintscher;Matthias Pintscher;Importbereit;Mittel bis hoch;Matthias Pintscher (* 1971) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren. Die verknüpften Münchner Programmdaten nennen Matthias Pintscher für Dirigat bei „Symphonieorchester des Bayerischen Rundfunks mit Matthias Pintscher“ und „Symphonieorchester des Bayerischen Rundfunks: Matthias Pintscher: Werke von Kaija Saariaho, Jón Leifs, Lisa Streich u.v.m.“.;MusicBrainz: Matthias Pintscher;https://musicbrainz.org/artist/3998a0e5-bcf4-41ff-951d-cddafd51cbb9;MusicBrainz;2;0;biography_de per UUID aktualisieren;
20ef405e-afd0-44e5-a8c7-e328c309682d;Maurice Ravel;Maurice Ravel;Importbereit;Mittel bis hoch;Maurice Ravel (1875–1937) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Maurice Ravel unter anderem mit „La Valse“, „Concerto for Piano and Orchestra in G major“ und „Konzert für Klavier und Orchester“ vertreten.;MusicBrainz: French composer;https://musicbrainz.org/artist/6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a;MusicBrainz;9;3;biography_de per UUID aktualisieren;
ecf0d223-94c8-4a1f-9e41-1bfdabbcbfb0;Max Bruch;Max Bruch;Importbereit;Mittel bis hoch;Max Bruch (1838–1920) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren. Die verknüpften Münchner Programmdaten nennen Max Bruch für Komposition bei „Matinée der Romantiker: Deutsche Klangpoesie“.;MusicBrainz: composer and conductor;https://musicbrainz.org/artist/e3d5cfcd-e42b-411d-add2-716a5029f59b;MusicBrainz;1;0;biography_de per UUID aktualisieren;
06437372-1888-4a7d-9cab-4eaa1f82a323;Maximilian Kiener-Laubenbacher;Maximilian Kiener-Laubenbacher;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Maximilian Kiener-Laubenbacher bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;Verknüpfte Veranstaltungsseite;https://www.br-musica-viva.de/konzerte/isabelle-faust-friends/;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
8f3026c1-5bac-446b-abaa-8aac597c9ae5;Michael Butler;Michael Butler;Prüfung empfohlen;Mittel;Michael Butler (1952–2013) war eine Persönlichkeit des Musiklebens mit Bezug zu Indiana. Zu den dokumentierten Tätigkeitsfeldern gehören Mandoline.;MusicBrainz: mandolin player from Indiana;https://musicbrainz.org/artist/c848aa9c-9de8-41a4-9a01-884724871c19;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 4 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
bdd0ffb5-7eff-4aa3-a281-115944375ad6;Michael Engelhardt;Michael Engelhardt;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://michael-engelhardt.eu/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
c0c809bd-aa81-4540-9826-a011b9bbe45b;Michael Krenn;Michael Krenn;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
dc32cfad-f8cc-4456-b36a-1e0dffb86311;Michael League;Michael League;Prüfung empfohlen;Mittel bis hoch;Michael League (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz.;MusicBrainz: Michael League;https://musicbrainz.org/artist/49e1540c-3f84-4899-a35c-63b39d775df9;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
12ee3ba4-e341-46f8-9ba2-ad3f701cdb8f;Michael Spyres;Michael Spyres;Prüfung empfohlen;Mittel bis hoch;Michael Spyres (* 1979) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Tenor.;MusicBrainz: tenor;https://musicbrainz.org/artist/ccac5a28-1d9c-4d73-931a-980e43216af0;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
b9179c25-0ec7-40ec-a619-2831dbcc916c;Michaela Fridrich;Michaela Fridrich;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
947ce29b-fe01-4833-8b6f-179570e16a8d;Michiharu Wakebayashi;Michiharu Wakebayashi;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
bdfb948e-5b9f-4672-814c-b11e9673a4ed;Mieczyslaw Karlowicz;Mieczyslaw Karlowicz;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Mieczyslaw Karlowicz für Komposition bei „Festliche Advents-Matinée“.;Verknüpfte Veranstaltungsseite;https://www.in-muenchen.de/events/festliche-advents-matinee.html;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
431d197d-cd24-489a-8088-eea5ab68743d;Milica Djordjević;Milica Djordjević;Importbereit;Mittel bis hoch;Milica Djordjević (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Die verknüpften Münchner Programmdaten nennen Milica Djordjević für Komposition bei „Symphonieorchester des Bayerischen Rundfunks mit Brad Lubman“.;MusicBrainz: composer of contemporary classical music;https://musicbrainz.org/artist/c334b308-a7c7-47e5-aa06-3ac8835b6193;MusicBrainz;1;0;biography_de per UUID aktualisieren;
efd8d082-5ee1-4933-a865-f93191aac098;Minas Borboudakis;Minas Borboudakis;Prüfung empfohlen;Mittel;Minas Borboudakis ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Minas Borboudakis unter anderem mit „Minotaurusmaterial“ vertreten.;Verknüpfte Veranstaltungsseite;https://www.brso.de/konzerte/brad-lubman/;Projektquelle/Veranstaltung;1;1;Identität/Text prüfen, dann biography_de aktualisieren;
f4009602-857e-425b-95f1-ab875276ce8a;Miriam Kutrowatz;Miriam Kutrowatz;Prüfung empfohlen;Mittel bis hoch;Miriam Kutrowatz ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Sopran.;MusicBrainz: soprano;https://musicbrainz.org/artist/86ffd15e-aeeb-4cc2-a219-793c0c403b65;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
43d82682-e459-4e8c-8d7d-a3fbfd97c283;Misha Kiria;Misha Kiria;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
65c54ac8-d851-4baf-8f3c-a2daeef2e079;Mitsuko Uchida;Mitsuko Uchida;Importbereit;Hoch;"Mitsuko Uchida ist eine japanisch-britische Pianistin und Dirigentin. Sie gilt besonders als Interpretin von Mozart, Schubert, Schumann und Beethoven und widmet sich ebenso der Zweiten Wiener Schule sowie György Kurtág. Als Pianistin und Leiterin arbeitete sie über viele Jahre eng mit dem Mahler Chamber Orchestra und dem Cleveland Orchestra zusammen. Ihre umfangreiche Diskografie wurde unter anderem mit zwei Grammy Awards ausgezeichnet; zudem ist sie Co-Artistic Director des Marlboro Music Festival.";Mitsuko Uchida;https://mitsukouchida.com/biography/;Offizielle Website;0;0;biography_de per UUID aktualisieren;
e566a370-ba7a-4e23-a625-5e3d471ecb1b;Modest Mussorgsky;Modest Mussorgsky;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Modest Mussorgsky für Komposition bei „Münchner Philharmoniker: Schostakowitsch Mussorgsky“.;Verknüpfte Veranstaltungsseite;https://www.mphil.de/en/concerts-tickets/calendar/concerts/mussorgsky-schostakowitsch-2026-11-12-19-30-00;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
e846d657-26a8-4f7c-bcd0-c2a13c529097;Mona Asuka;Mona Asuka;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://monaasuka.com/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
3d764071-1d74-4098-9a41-1628c415b511;Mona Vojacek Koper;Mona Vojacek Koper;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
73359bad-aa6d-4d5a-bad6-24c4d5892b5e;Mulo Francel;Mulo Francel;Importbereit;Mittel bis hoch;Mulo Francel (* 1967) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz. Die verknüpften Münchner Programmdaten nennen Mulo Francel für solistische Mitwirkung bei „Quadro Nuevo & Prof. Harald Lesch: Sonne, Mond und Sterne“.;MusicBrainz: Mulo Francel;https://musicbrainz.org/artist/1c1353a4-fd81-415d-b126-9eb3d1b5b745;MusicBrainz;1;0;biography_de per UUID aktualisieren;
85a5fb21-b5c8-4a84-90a7-e35d1fdf9dde;Nachman Turgeman;Nachman Turgeman;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://www.music-opera.com/en/artistes/nachman-turgeman.html;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
662ca6f6-d9b0-4719-818a-1436a3234a7b;Niccolò Paganini;Niccolò Paganini;Importbereit;Mittel bis hoch;Niccolò Paganini (1782–1840) war eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Violine und Gitarre. Im erfassten Konzertrepertoire ist Niccolò Paganini unter anderem mit „Variationen über Caprice“ vertreten.;MusicBrainz: Italian composer and violinist;https://musicbrainz.org/artist/d581b2f2-f945-4566-a249-2d0171466993;MusicBrainz;0;1;biography_de per UUID aktualisieren;
cb74860e-5fe7-4fe7-8b61-668d2ec53f6c;Nicolas Altstaedt;Nicolas Altstaedt;Importbereit;Mittel bis hoch;Nicolas Altstaedt (* 1982) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Nicolas Altstaedt für solistische Mitwirkung bei „Münchner Philharmoniker: Strauß (Sohn) Schostakowitsch Zimmermann Ravel“.;MusicBrainz: cellist;https://musicbrainz.org/artist/747e0758-1ef0-4989-a48d-e6e3545c443d;MusicBrainz;2;0;biography_de per UUID aktualisieren;
6323cbe4-f525-40ef-b258-cad71167a60a;Nicolas Namoradze;Nicolas Namoradze;Importbereit;Mittel bis hoch;Nicolas Namoradze (* 1992) ist eine Persönlichkeit des Musiklebens mit Bezug zu New York. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Klavier. Die verknüpften Münchner Programmdaten nennen Nicolas Namoradze für solistische Mitwirkung bei „Nicolas Namoradze: Achtsam hören“.;MusicBrainz: pianist/composer;https://musicbrainz.org/artist/cf03c26d-b07b-49bc-9971-afeb8461a6f7;MusicBrainz;1;0;biography_de per UUID aktualisieren;
28e74eff-0dcf-4b82-a71c-73e78d4a5df6;Nikolaj Znaider;Nikolaj Szeps-Znaider;Importbereit;Hoch;Nikolaj Szeps-Znaider, früher meist als Nikolaj Znaider angekündigt, ist ein dänischer Violinist und Dirigent. Nach dem Gewinn des Carl-Nielsen-Wettbewerbs 1992 entwickelte er eine internationale Solokarriere und erweiterte seine Tätigkeit später um das Dirigieren. Er gastiert bei führenden Orchestern in Europa und Nordamerika und verbindet in seiner Arbeit solistische Auftritte mit der Leitung symphonischen Repertoires. Als Violinist spielt er ein Guarneri-del-Gesù-Instrument von 1741, das früher Fritz Kreisler gehörte.;Chicago Symphony Orchestra;https://cso.org/about/performers/visiting-artists/conductors/nikolaj-szeps-znaider/;Institutionelle Website;0;0;biography_de per UUID aktualisieren;Die heute gebräuchliche Namensform Nikolaj Szeps-Znaider wurde berücksichtigt.
